Industry,Work-life balance,Transparency,Toxic culture (R),Supportive culture,Strategy,Leadership,Innovation,Open to feedback,Agility,Ticker,Listing status,preperiod__prior_roa,preperiod__prior_revenue_growth,preperiod__prior_operating_margin,preperiod__prior_stock_return,preperiod__prior_stock_volatility,outcomes_longitudinal__forward_roa,outcomes_longitudinal__forward_operating_margin,outcomes_longitudinal__forward_revenue_growth,outcomes_longitudinal__secondary_no_washout_excess_tsr,outcomes_longitudinal__primary_three_month_washout_partial_excess_tsr,outcomes_longitudinal__sensitivity_six_month_washout_partial_excess_tsr,preculture_controls_longitudinal__publication_safe_roa_average,preculture_controls_longitudinal__publication_safe_roa_trend,preculture_controls_longitudinal__publication_safe_operating_margin_average,preculture_controls_longitudinal__publication_safe_operating_margin_trend,preculture_controls_longitudinal__publication_safe_revenue_growth_average,preculture_controls_longitudinal__publication_safe_assets_level,preculture_controls_longitudinal__publication_safe_leverage_level,preculture_controls_longitudinal__fiscal_period_revenue_growth_trend,preculture_controls_longitudinal__stock_2020_2022_avg_return,pre2023_headcount__publication_safe_log_headcount
Supply Chain & Logistics,0.46523036,,1.006641211,0.89324852,,1.70747975,,,,SNDR,Public (direct listing),0.10601639572043907,0.17752776935831838,0.09090909090909091,-0.08853936697780096,0.3133677262403433,0.01987968627052821,0.028248986069476283,-0.002354116136396023,-0.02594835673891316,0.1919933407100718,0.570616406492749,0.06777794628261768,0.03140056149659901,0.06730099761800892,0.02569036219494408,0.09550658181880506,3937300000.0,,0.10921890890498201,0.08647876141090922,9.683464128558162
Financial Services,-0.195998731,0.873728795,0.780415487,0.879434361,0.567367667,0.74210977,,1.285535923,0.069059367,BNS,Public (direct listing),0.007348353141873015,0.019279914599036108,,-0.29695583603128595,0.24213214244436748,0.006503834660370817,,0.07670772676371773,0.28014952731462994,0.22269620263643808,0.10107166289866809,0.0077354707159885145,,,,0.019279914599036108,1349418000000.0,0.2303622746991666,,0.04780320978534599,7.611842399580417
General Retail,1.150380423,,1.793978949,0.987697778,,1.420015644,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Travel & Leisure,0.15939392,,-0.474292917,-1.360790765,,-0.336361229,,,,PRKS,Public (direct listing),0.1252006310122122,0.1512951128194555,0.29322328485354693,-0.20678348735136043,0.5144092562384203,0.056260567464300415,0.2069533660962184,-0.030162154250406914,-0.4815890640082263,-0.40826061222197507,-0.38239814319478393,0.005154884153267906,0.029687548045693995,-0.03998470210249113,0.06739169098815148,0.8957195024141547,2610316000.0,0.004597144560275461,0.42124710841902885,0.3017222563054948,9.341368634382588
Outsourcing & Staffing,0.069531625,,-0.6095439,-1.352950754,,-1.38389457,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Insurance,0.843670292,-0.035029652,-0.5190645,-1.06645795,0.885523228,-0.206855385,,-0.117208905,1.435521129,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Insurance,-0.015925124,-0.877879636,-2.69961694,-0.943104618,-0.965531354,0.151761695,,-1.992556563,1.803100461,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Outsourcing & Staffing,0.870773504,,1.960272311,-0.430619196,,2.207190318,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
General Retail,-0.91696938,,-0.685213713,0.641958688,,-0.561848961,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Business Services,-0.106142743,0.285037695,-0.915735954,-0.043945915,-0.082157772,0.167570025,,-0.030534781,0.61751396,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Software & IT Services,-0.204133236,1.346772031,0.877915137,1.904085383,0.637836343,1.564145786,1.947846859,0.757324578,-1.308934636,NOW,Public (direct listing),0.024437927663734114,0.22879918588873815,0.04899930986887509,-0.3416989624792829,0.5568233639145105,0.07456051941989625,0.13438395415472779,0.22085492227979264,-0.6231708931388802,-0.621823225901455,-0.45675261481206986,0.04632381781487838,-0.04137367724943332,0.0332542919787605,0.015708066890103057,0.30530900118878146,10798000000.0,0.008520096314132248,-0.03862255425843419,0.24607440769640573,
Business Services,-0.299845637,-0.756921052,-0.440766625,-0.963395721,0.791549395,-0.824008067,,0.160576691,-0.538994183,SGSOY,Public (direct listing),0.08256107834877843,0.03700234192037466,0.13459801264679314,-0.2678162078519839,0.27048549698125895,,,,-0.074881277573845,-0.07327214205061616,-0.005385850784339841,0.08748394462680177,,0.15253708040593286,,,7007000000.0,0.5433138290281148,,0.0009773970900138023,
Restaurants & Fast Food,-0.615764357,,-0.151624333,1.128148284,,-1.576639608,,,,SHAK,Public (direct listing),-0.01404080822778531,0.21704895167274185,-0.010459907205664497,-0.3923336566545359,0.5888265640700485,0.02221665172836408,0.05548957344859152,0.1428460133749665,-0.17991802650106448,-0.7716315498328137,-0.4363634618066733,-0.00742307444013889,-0.013207367035993265,-0.020712447799979952,-0.03231453186920889,0.1472741325723455,1457570000.0,0.16708768704075963,0.16878495531640403,-0.060261260705194365,9.179365567676752
Grocery Stores,-0.914968082,,-0.259037215,0.787753588,,-0.895901472,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,-0.406384426,,0.39324299,-0.117836634,,0.127700387,,,,SHW,Public (direct listing),0.08940869257324953,0.1105211435676825,0.13547399645129105,-0.2649193650220566,0.353913696027496,0.1001170915085546,0.16064423137181175,0.06807772772678433,-0.32267613181090593,-0.37321510305398786,-0.24145868212015686,0.08831122303565474,0.007506726242144724,0.16508787468764916,-0.0011479548169652431,0.05597703374186913,20666700000.0,0.012609657081198256,0.042386845469936325,0.15829647860368867,11.02883913839386
Software & IT Services,-0.653909884,-1.631699256,-1.980040595,-1.440233447,-0.369401224,-1.04695721,-0.464865057,-2.430589491,0.999746143,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Internet,1.448213846,-1.265808872,0.372959284,-0.727672233,0.943009014,1.10886712,-0.155983698,0.093064245,0.701916784,TGT,Subsidiary (proxy = parent listing),0.12908141458066194,,0.08439224564879015,-0.3556777411674479,0.4853262006883292,0.0586380671533343,0.044934525320323,0.06697139981548261,0.018120461272352895,0.04077719129052548,0.3336520921930364,0.10715700451168594,,0.06711397800810041,0.00998113115970445,0.12245243782007538,53811000000.0,,0.04821553491394322,0.13517920876773273,13.017002861746503
General Retail,-0.200567014,,0.938846569,0.834691439,,1.544343973,,,,LBLCF,Subsidiary (proxy = parent listing),0.05035782630351011,0.06270453263118303,0.05914625513238001,0.12930713703522323,0.23165148241924935,0.0667780441151546,0.0704725144742576,0.04171461449942471,0.028906735209103473,-0.1553100564396197,0.023733108437064665,0.051209919702845906,,0.05523791611811172,,,36614000000.0,0.45212213907248594,,0.25534485303958937,
Grocery Stores,1.239768442,,0.106542769,-0.201288932,,0.120901585,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Industrials,0.714475994,0.998483343,1.116321962,0.17803098,0.277919472,1.01801038,-0.022320424,1.345611773,-0.813866037,SIEGY,Public (direct listing),0.024573933017385908,0.15597847908134588,0.10108784750684247,-0.18826544329286443,0.40974783907717716,0.046325375471307606,0.12599907150654338,-5.061497190872455e-05,-0.0488115159978737,-0.0066164151495793355,0.0016341988867154544,0.04420543581207129,,0.10309162450815065,,,139372000000.0,0.3494245616049135,,0.0910379207494038,
Life Sciences & Biopharma,0.460821834,1.066612653,0.754686105,0.483572285,0.207272414,0.504723008,-0.665227821,0.325231619,-0.740903957,SMMNY,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,1.074490398,,-0.261542517,0.056515225,,-0.244026928,,,,SIG,Public (direct listing),0.11709327614789129,,0.11521850242780475,-0.24750560933161425,0.6636153370248455,0.052169416882850594,0.07192041725269574,0.007784120394395355,0.2507583686416308,-0.18695125968026582,-0.22203271395093171,-0.0043369877526450405,0.07782604195273624,0.00194945764282441,0.06766525621890945,0.11044510836664363,6575100000.0,,0.2574313785199499,0.7878287777929519,7.824046010856292
Travel & Leisure,0.67831943,,0.164669098,0.337952074,,0.92902251,,,,FUN,Public (direct listing),0.1376038341658851,0.358060975072092,0.20632249778940379,-0.17085735789165246,0.37235178424691945,-0.19462094954953782,0.0811477086513828,0.11665025215656977,-0.7583210533851868,-0.5771256490315112,-0.21232583171872232,-0.020976039982360722,,0.11877727038698449,,,2313020000.0,1.0947942516709757,,-0.05987291337030979,
Specialty Retail & Apparel,0.474812335,,-0.063292229,0.161916192,,1.202735704,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Media & Entertainment,-0.495722841,-0.6942323,-0.643704215,-0.344671355,-0.077021392,-0.039156071,0.74541447,-4.154300379e-05,-0.389840563,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Travel & Leisure,-0.131656209,,-0.441617427,-0.833897674,,2.065211683,,,,SKYW,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Business Consulting,1.20681472,-0.768880866,-0.314502465,1.587565012,-1.828534755,-0.303713579,,-1.063189006,-0.829706037,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,0.077460283,-1.444083905,0.189179319,1.866521854,-1.015843159,0.870346257,-1.084811857,0.38303159,-0.090621038,SNN,Public (direct listing),0.022376078667469396,0.0005755947812740025,0.12157238734419942,-0.22564576699350203,0.31548591060317743,,,,-0.03399960592755846,-0.24321881970739412,-0.3124606990249169,0.04798534798534799,,0.1308518802762855,,,10920000000.0,0.3057692307692308,,-0.1662570177529544,15.424948470398377
Restaurants & Fast Food,1.787515696,,0.993144516,0.002063621,,0.791795767,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Grocery Stores,1.656004835,,1.222555518,1.200289906,,1.695528887,,,,EMLAF,Public (direct listing),0.04494503905120046,,0.039247539983555686,-0.1262693599983864,0.21854245354172244,0.011561031150556155,0.037652582159624415,0.022246664309750974,-0.18675588214050198,-0.3785299685941794,-0.13713195625088614,0.04494503905120046,,0.039247539983555686,,,16593600000.0,0.44969747372480956,,0.06078385754955862,
Financial Services,0.838043395,-0.114457151,1.476624977,0.255760238,0.738334377,0.594394673,,0.331143093,-1.011848609,SCGLY,Public (direct listing),0.0012290389925247492,-0.004193334804678872,,-0.28846112216559017,0.49066643422724104,,,,0.7120848621745224,0.21661876305844796,0.08573247767708181,0.0038542662374886666,,,,,1463573000000.0,0.10336553079347596,,0.030091680212024425,
Outsourcing & Staffing,0.135451247,,0.016035891,-0.576120057,,-0.919635464,,,,SDXAY,Public (direct listing),0.03322179732313576,0.16266926784484737,0.03735873266544934,0.0789789333001294,0.3455201425974259,,,,-0.41399051049646485,-0.34256104388611797,-0.26691186997749605,0.020270526906526018,,0.034171677556043466,,0.16266926784484737,20920000000.0,0.31835564053537285,,-0.020503432874344935,
Restaurants & Fast Food,0.26978386,,0.07627032,-0.583522197,,-0.011753709,,,,,Subsidiary of private parent,,,,,,,,,,,,,,,,,,,,,
Media & Entertainment,0.386603697,-0.32987015,0.080728828,1.186590283,0.319172468,0.237867108,1.189041825,0.408867269,-0.965408472,SONY,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Travel & Leisure,1.186717603,,0.411616248,1.173332628,,0.16053791,,,,LUV,Public (direct listing),0.01523933387995137,0.5081697276757442,0.04270597127739985,-0.2246140337081597,0.37669743600541405,0.02830907830907831,0.033963439966763605,0.12772246421904176,0.1610615666113262,0.06763547988119845,0.20383253940837176,0.008948420350788541,-0.030960227915516263,-0.06030450204908952,-0.011425544925826864,0.0742806689629627,36320000000.0,,0.552372718305485,-0.1434734521733242,10.916904995141008
Industrials,-4.274340086,0.968029109,-1.131961731,-0.212096216,0.873420208,-0.273132278,3.256846373,-0.734262564,2.693488362,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Grocery Stores,0.297818009,,1.665962353,0.285645188,,2.190993422,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Telecommunications,-1.538583847,0.053939585,-1.529332,-1.281349439,0.902722298,-1.019046861,,-1.175451189,1.131986299,CHTR,Subsidiary (proxy = parent listing),0.03497713166762384,0.04527688556944387,0.22662989152567473,-0.4723249202367569,0.41492313679897014,0.03217369752941483,0.24136100739439198,-0.010047324353840592,-0.6563286299398621,-0.8919303549589348,-0.6146566208746727,0.022086907051831733,0.010702869912138415,0.17356433844129646,0.03069759300115421,0.06275790440470574,142491000000.0,0.021032907341516305,-0.0028510249191529705,-0.0399350172193339,11.447853468226514
Grocery Stores,-1.162089442,,-1.130694707,-1.707110807,,-0.974108063,,,,MPC,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Travel & Leisure,0.887880589,,0.310277606,-0.230508571,,-0.347438266,,,,FLYYQ,Public (direct listing),-0.06033354767357368,0.5688022223769837,-0.026067353570038317,,,,,,-1.2847204244470247,-1.2333722922834855,-1.0988107082462788,-0.019593420273466958,-0.05146708318192504,-0.05577618076966043,-0.07420359554252423,0.1287306699708578,8540025000.0,0.024379319732670574,0.5481388753029508,,9.128913373280454
Specialty Retail & Apparel,0.607617882,,0.432687211,0.197342575,,0.345048771,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Software & IT Services,0.422908917,0.377621712,0.075557631,0.165550429,-1.470600676,-0.96386435,-1.137097718,0.325394056,-0.775538406,CSCO,Subsidiary (proxy = parent listing),0.12565690091700177,0.03490706170460478,0.27105921601334443,-0.21005353435997443,0.29797290322447645,0.0971582945704942,0.23718434135580943,0.11958442292741545,0.16915807164671537,0.5464377254043873,0.6428845896127948,0.1178358909042193,0.001087673439740196,0.2696876745416643,-0.002768014328700075,-0.0015855376749442929,94002000000.0,0.005308397693666092,0.04252866956993777,0.06627048384758716,10.16585181700362
Specialty Retail & Apparel,1.474045138,,0.693527621,-0.032818071,,0.195655398,,,,CTC.TO,Public (direct listing),0.04723942757088629,0.09320468202380305,0.10535299203844901,-0.16852932389808573,0.49243939708174106,,,,-0.25732206866495555,-0.36498009349776195,-0.31997163047407795,0.05171955123794846,,0.11667618048011,,,21802200000.0,0.3251919531056499,,0.2238469171471409,
Specialty Retail & Apparel,-0.638577889,,0.835139029,0.123426219,,0.933757227,,,,FRASF,Public (direct listing),,,,,,,,,,,,,,,,,,,,,
Media & Entertainment,2.234440085,-1.707057899,-0.058397502,-0.25868364,-1.167251098,-0.917918589,-0.486757908,-0.806220893,-1.50752816,SPOT,Public (direct listing),-0.05631220534311158,0.21297062474141493,-0.056195105312526646,-0.6651219796811467,0.6661428769829449,0.1924081212142743,0.1371441611044555,0.0818615751789975,-0.37438346483225726,-0.5473928016035243,-0.4280029542122652,-0.004741980474198048,,0.009722796855606123,,,7170000000.0,0.24839609483960948,,0.050393841868576685,8.39049553837028
Grocery Stores,0.056897454,,-1.896428192,-1.049007207,,-1.76064172,,,,SFM,Public (direct listing),0.08505917834274584,0.04989516987987774,0.05767834755285692,0.11915018225144758,0.4899711808765874,0.12508785393432462,0.07643223849414231,0.04146910530862491,-0.7901322511613101,-0.726680926907716,-0.3672877522498589,0.0803010517353652,0.011555691886358955,0.05129640945797484,0.0061961737702310995,0.04548400074395936,2923115000.0,0.08552520171118824,,0.21189691513175823,10.341742483467284
Software & IT Services,0.859622444,-1.436027655,-0.215832544,-1.248719092,0.495144714,-0.899918824,-0.060208471,-0.270092741,0.594888465,SSNC,Public (direct listing),0.039043312736814925,0.04593149871312607,0.21633541548362673,-0.3717120322182338,0.3049182499361365,0.04074805377736974,0.2305866924782215,0.0879846753418323,-0.3719019604804743,-0.4180248780667962,-0.36652500127577325,0.03720341134761132,0.009980855890483913,0.2181697724463004,0.024290159815580515,0.04481291514583674,17333000000.0,0.002734667974384123,0.01918841766366759,-0.0010844843541096456,10.1226230824528
Industrials,0.408876528,-1.28119687,0.262725598,0.205028788,-1.216304958,-0.368947795,0.040081795,-0.211600202,1.001930018,SWK,Public (direct listing),0.042562481723169614,0.10902868211474148,0.053937477135135775,-0.5982624156885534,0.43678937128952006,0.017044436789528074,0.08094694134793398,0.02718581423917099,-0.10293868376090387,-0.06945561624703478,-0.03472246425426695,0.05290112031593142,0.0042927659062020175,0.14388966490052593,,0.040441125574513515,28180000000.0,4.61320085166785e-05,0.07343190951194278,-0.12324847088080526,11.174651606402389
Specialty Retail & Apparel,0.961712787,,0.773116133,0.333539086,,0.915647021,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Restaurants & Fast Food,-0.410363852,,0.420655259,-0.965456121,,-1.471299144,,,,SBUX,Public (direct listing),0.11729048122837618,0.10976029400631782,0.1373537610502848,-0.07525911567411092,0.35743206127285976,0.046575173971835984,0.0927463375580948,0.08787207815924036,-0.15578288874842539,-0.16412889666418962,0.05969720374883525,0.11748176989455741,-0.010776509711860303,0.13276923196373272,0.006930816270182257,0.07753962605081328,27978400000.0,0.06251250965030167,0.11128825606963966,0.0818955890612743,12.904207367601158
Insurance,-1.048059719,0.918154773,0.039637718,-0.791373165,0.786465331,0.082418527,,0.458770002,0.85982121,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Financial Services,-0.052625654,0.088447188,0.250854939,-0.926428464,0.479110775,0.035524933,,-0.021040736,-0.272552197,STT,Public (direct listing),0.0092021894178139,0.008148332917601975,,-0.199144506115852,0.40360768697286753,0.008140775657885563,,0.1559074299634593,0.41879068658507523,0.24883389137860146,0.25267313616057896,0.008459144295032245,-0.000284434755159021,,,0.011588436376012312,314624000000.0,,0.00728451646718619,0.03400705542431185,7.604396348796338
Industrials,-0.596283113,-0.353341001,-0.407400403,-0.951440857,0.48306299,-0.722827453,-0.823027281,-0.067424661,1.141016862,STLA,Public (direct listing),0.09024151786673543,0.2019354968243663,0.11739943872778298,-0.2566515185957573,0.4590571997103735,,,,-0.4293281002038146,-0.4555444047826853,-0.31048358969735657,0.08267061001595194,,0.10613777364324484,,,171766000000.0,0.19551017081378155,,0.06559156063275957,11.923756152576804
Internet,1.814351045,-0.252151094,-0.428165012,0.138108961,-0.712382968,-0.123375733,-0.629033911,-0.774166487,0.730175042,SFIX,Public (direct listing),-0.27091107666751685,-0.039716208100100014,-0.09142116875573643,-0.8444059458006429,1.0123344835180068,-0.03775798508207034,-0.02137718288926444,0.04695461146528168,-0.152193146850077,-0.3164696508120687,-0.27838099651692316,-0.07727774850255682,-0.09159352619047327,-0.0364528329047379,-0.03457568339865593,0.09969217029559226,764535000.0,,-0.04929497250266776,-0.05296608804545966,8.140315540159985
Internet,0.009464815,0.893274714,-1.462582835,0.389918772,1.136957325,-0.011054319,-0.330361114,-0.731211506,0.616767287,YELP,Public (direct listing),0.035777352985760714,0.15667851283000545,0.04889208768116792,-0.26459142927208723,0.4706042107912411,0.14099423238161923,0.12423307659083384,0.008152643821785377,-0.5640332937207779,-0.5880865080906242,-0.4135545795914277,0.019708797038967576,-0.0002093240265020331,0.007037823231613738,-0.002236212348208378,0.0213764387006109,1050528000.0,,0.14798125784668065,-0.03445374882960509,
Grocery Stores,0.8478597,,0.136831115,-1.503685243,,-0.496716322,,,,ADRNY,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Financial Services,-1.93322179,-0.098078135,-1.530351834,-1.104833486,-1.996483317,-0.974315145,,-0.008420201,-0.041395248,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,-1.2696744,0.960148264,-0.403156381,0.293342524,0.912583639,0.641338681,0.034470002,0.871432755,1.186487835,SYK,Public (direct listing),0.06393015941871814,0.07838438157587091,0.1686270258550599,-0.08969478494513916,0.3146824799457925,0.07118060184617353,0.20273051048674318,0.026252983293556076,-0.3472758252366609,-0.4616128689181368,-0.2961104635699453,0.057734922849117465,-0.00573524531408375,0.16273960538251483,-0.015617910453573905,0.07815089094169925,34631000000.0,,0.057097323816680895,0.07705865158152798,7.611347717403621
Restaurants & Fast Food,0.791940679,,1.255070534,-0.387292707,,0.964651848,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Insurance,1.324193757,1.048430672,1.339200209,1.494644646,1.091774582,0.758756555,,0.897580188,-0.730350952,SLF,Public (direct listing),0.009344639193097823,-0.9039226674138414,,-0.13563484768082457,0.2410458429494995,0.008367437657168478,,-0.22720056447345216,-0.10904720770284126,-0.1333942589954522,0.0788704454312048,0.012516325642141925,,,,,349144000000.0,0.018974978805306693,,0.06126614539070955,
Business Services,-0.957332561,-0.955576307,-1.703730136,-0.077333239,-0.609062373,-1.772587625,,-1.199789871,-0.173014879,ASHTY,Public (direct listing),,,,,,,,,,,,,,,,,,,,,
Specialty Retail & Apparel,0.735969134,,0.535061027,-0.046061765,,0.470589307,,,,LXOTY,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
General Retail,-1.629622386,,-0.55783196,0.874041003,,-0.427048734,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Business Services,-0.087044218,0.915228744,-0.363723226,-0.377233757,-0.122767845,0.533266752,,0.490331525,-0.027154969,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Outsourcing & Staffing,-1.537897037,,-0.295226672,-1.106095018,,-1.711708892,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,1.278087739,-1.211795673,0.609342777,0.122062439,0.566430266,1.416236946,-0.444259332,0.918986498,1.438570215,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Telecommunications,-0.611497881,0.345044598,-0.237225129,-0.211431372,0.149573447,-0.714177472,,-0.076621239,1.303567414,TMUS,Public (direct listing),0.01225524988407196,-0.006827429541426344,0.10188385215719295,0.24981046354406145,0.29332861254957193,0.048825612722538485,0.2016348171876726,0.1063391745666955,-0.48615120413242996,-0.4452447338895259,-0.3220590085723448,0.023281833591917028,-0.012629348488700376,0.10340204075684127,-0.020569045630357975,0.3456840270774709,206563000000.0,0.016353364348891137,-0.26341415923493167,0.2717018897573441,
Financial Services,-0.111161024,0.002540154,-0.43368841,1.197115374,0.321177106,-0.019356402,,-0.180961048,-1.132706736,TROW,Public (direct listing),0.13380227255159619,-0.15426426308997776,0.38468651747734417,-0.39604190058421984,0.42339220320481696,0.14495030048056132,0.3456985110490152,0.05278076988491409,-0.15275294472843925,-0.13477815754273825,-0.07578452450458895,0.23249351139126528,0.009014595232663484,0.4502838651460952,0.029345541023415092,0.170437660909168,12509000000.0,,-0.12953605471916763,0.07123473846373647,8.926517509850122
Specialty Retail & Apparel,0.00839894,,0.516761706,1.132121949,,0.479391948,,,,TJX,Subsidiary (proxy = parent listing),0.11535083096166684,,0.09794026776519052,0.07529689413858454,0.3309426224668358,0.16543093472763898,0.12256430241621201,0.09244146136831666,0.05383677374716056,0.015165887768267439,-0.05634618601384456,0.11535083096166684,,0.09794026776519052,,,28461000000.0,0.43947858472998136,,0.11223350651946669,12.736700896592344
Restaurants & Fast Food,0.349314534,,0.262612336,-0.243342723,,0.340649047,,,,YUM,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Life Sciences & Biopharma,-0.183930124,-0.248541633,1.340996262,0.408678739,-0.510641546,0.309549458,-0.448030183,-0.655509151,-0.427185144,TAK,Public (direct listing),0.017457784622846927,,0.152995820124707,0.10532426228591896,0.20387481620976283,-0.010262796519114525,0.10308030681001039,0.03905642591268843,-0.013377849675348719,-0.19797982669858438,-0.05551639437831635,0.017457784622846927,,0.152995820124707,,,13178018000000.0,0.32974693159472085,,-0.06581586936680117,
General Retail,0.179067568,,0.409214505,0.358225585,,-0.530651631,,,,TGT,Public (direct listing),0.12908141458066194,,0.08439224564879015,-0.3556777411674479,0.4853262006883292,0.0586380671533343,0.044934525320323,0.06697139981548261,0.018120461272352895,0.04077719129052548,0.3336520921930364,0.10715700451168594,,0.06711397800810041,0.00998113115970445,0.12245243782007538,53811000000.0,,0.04821553491394322,0.13517920876773273,13.017002861746503
Software & IT Services,-0.236635513,0.021853586,0.230282873,-1.073584339,1.165277274,0.173633338,-0.350404295,0.845098392,0.960845046,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Financial Services,-0.561176359,1.116114636,1.059225382,0.644621157,0.84878879,0.685536638,,0.824941194,0.493749604,TD,Public (direct listing),0.009089306648977225,0.08271423839492731,,-0.15185966540195672,0.2439288397927616,0.007173329359376223,,0.059717408691015716,0.4331593834402194,0.32451071351907856,0.28487866730346,0.008271089020936302,,,,,1728672000000.0,0.14853251513300383,,0.11016786491877521,
Software & IT Services,-0.658433499,-0.624085884,-0.957084937,-1.515730997,0.838796732,-0.106106388,-0.195625618,0.489043654,1.077942823,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Outsourcing & Staffing,-0.803073131,,0.108838309,0.442526892,,0.731628907,,,,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Business Services,0.25681413,0.283176881,0.553501822,0.022305731,1.12439459,0.851823104,,0.589587845,1.093197733,,Private / no public equity,,,,,,,,,,,,,,,,,,,,,
Telecommunications,1.026226409,0.143258774,0.591619318,0.499701632,-0.036555665,0.918775283,,0.556950122,0.310536003,TU,Public (direct listing),0.029869241154820692,0.08635229837272829,0.1552591296741745,-0.12852526701968137,0.21573773402061922,0.015599391489254407,0.12324654230447409,-0.005779194898365869,-0.37588415176385037,-0.4477788171845034,-0.32727966753224136,0.03449138236458746,,0.15809478560399098,,,47983000000.0,0.43694641852322696,,0.05484908019758391,
Software & IT Services,0.721705753,-1.313316868,0.070642352,-0.765468031,0.797156976,0.498630725,-0.092899868,0.556972001,1.905019246,TIXT,Subsidiary (proxy = parent listing),,,,,,,,,,,,,,,,,,,,,
Grocery Stores,0.091869922,,1.244314458,0.747424986,,0.542478481,,,,TSCDY,Public (direct listing),0.03014022020066345,,0.043182707355242565,-0.2947868895414718,0.2836180762300931,,,,0.26939385911323876,-0.18060701507956067,-0.12430195255368881,0.03014022020066345,,0.043182707355242565,,,49137000000.0,0.31253434275596803,,-0.0928441186996782,
Industrials,-2.722907002,0.515748475,-1.148277739,-1.268132119,0.552949335,-0.63324964,2.792350578,0.718074864,2.642723756,TSLA,Public (direct listing),0.15282129757827492,0.5135165263920629,0.16979696054602145,-0.6606442807276709,0.6592317818937954,0.028405831212580356,0.05411783937310353,0.15784846133953967,0.22909608585417218,0.21283731713486342,-0.18980135404772636,0.08890891825336789,,0.12069189751593185,,,62131000000.0,0.14281115707134925,,2.3188710181162793,11.50580014002764
Tech Giants,-0.577194635,1.816362511,0.814533252,0.859591254,0.974065494,-0.160360934,-0.58855528,1.690486861,0.365437186,TXN,Public (direct listing),0.321571654353659,0.09180113388573918,0.5191232274815258,-0.0884656308242131,0.32093792186076947,0.15454054637728107,0.3601800629135481,0.18579503563529132,-0.011228934758912956,0.2568808540065646,0.5912947391313197,0.29413881790371343,0.018198276120951037,0.43130746407447235,0.04527139434700929,0.1369691929802317,24676000000.0,0.02026260333927703,0.04318903249246023,0.12816707808234676,7.611347717403621
Restaurants & Fast Food,0.339059667,,-1.566529301,0.458897809,,0.079228579,,,,TXRH,Public (direct listing),0.1068304783096729,0.15905935023236495,0.0801503093835766,0.07455197259174096,0.4202871280714004,0.12174182335439504,0.0822563453714654,0.12815131855257622,-0.2476319224642456,-0.26997847271545483,-0.019561436502974372,0.06634718326936134,0.004851016346588936,0.057555147809998264,0.004434461062867881,0.15726763599112303,2511952000.0,,0.14448229221463738,0.21724018190148722,11.202315887874745
Industrials,0.132685762,-0.281802284,-0.072694147,1.238867823,0.196998602,0.437086047,-0.268993637,0.332165124,0.69171709,TXT,Public (direct listing),0.05284477996685693,0.0393312873526086,0.06861449996114695,-0.08290810702128282,0.33534572985261935,0.052822825794958075,0.06768501448511983,0.11766485178463393,0.12610810890048452,-0.1024625895846174,-0.06093204844386313,0.047134643331016614,,0.06977871103214343,,,15827000000.0,0.2380109938712327,,0.22000534209437025,10.404262840448617
